ClientID,ClientName,ClientStartDate,InvoiceMonth,ServiceTier_Contract,ServerCount_Contract,ServerCount_Actual_Avg,SupportTicketCount,BilledAmount_INR
CL-75349,"Kaul, Narain and Atwal",2021-07-17,2023-07-01,Pro,31,30,2.0,237773.78
CL-36429,Kothari-Contractor,2015-11-05,2020-03-01,Basic,5,5,,19794.74
CL-92628,Palan-Jani,2015-11-18,2017-05-01,Pro,19,18,,144638.75
CL-17047,Parekh-Kari,2015-11-12,2019-08-01,Basic,11,11,,43710.07
CL-43739,Khosla-Dara,2016-07-13,2023-08-01,Pro,23,23,1.0,186737.19
CL-95027,Rao-Chand,2015-05-18,2025-02-01,Basic,12,13,3.0,51973.52
CL-64372,"Kara, Venkataraman and Jha",2014-07-01,2024-10-01,Basic,12,11,2.0,44607.48
CL-17047,Parekh-Kari,2015-11-12,2023-08-01,Basic,11,11,1.0,44515.7
CL-20694,Bumb Ltd,2016-08-29,2019-07-01,Pro,17,16,,129569.18
CL-24568,Ramaswamy-Thakur,2018-09-19,2019-05-01,Basic,11,11,,43888.27
CL-61833,"Rattan, Subramanian and Pandya",2016-11-03,2018-12-01,Basic,15,13,,52163.71
CL-24168,Iyengar Group,2017-03-31,2018-07-01,Pro,26,27,,212626.56
CL-32462,"Mitter, Sen and Madan",2021-04-30,2021-06-01,Basic,12,13,,51462.5
CL-47213,Srinivas-Subramanian,2014-02-01,2019-08-01,Enterprise,92,89,,1334843.1
CL-47356,Tank Ltd,2017-01-03,2023-08-01,Basic,10,10,0.0,40437.92
CL-29312,Grover Ltd,2022-07-26,2022-08-01,Enterprise,94,93,10.0,1394301.35
CL-64372,"Kara, Venkataraman and Jha",2014-07-01,2014-09-01,Basic,12,12,,47497.58
CL-99845,Chadha-Patel,2015-12-09,2019-04-01,Basic,13,14,,56944.19
CL-19522,"Gera, Char and Raj",2016-03-13,2023-03-01,Pro,38,39,5.0,313494.62
CL-84463,Manne-Pradhan,2021-05-21,2021-09-01,Pro,31,32,,252700.84
CL-57058,"Naik, Maharaj and Parmer",2014-06-19,2016-01-01,Basic,11,10,,39648.02
CL-47213,Srinivas-Subramanian,2014-02-01,2021-12-01,Enterprise,92,84,4.0,1278731.03
CL-83431,"Pal, Zachariah and Madan",2015-09-17,2024-08-01,Enterprise,76,79,4.0,1208231.57
CL-59713,More-Bhandari,2014-01-20,2019-01-01,Enterprise,48,41,,627201.22
CL-51532,Kadakia and Sons,2016-11-21,2021-07-01,Basic,13,12,,48110.13
CL-97964,Kapoor Inc,2015-11-09,2019-07-01,Pro,35,37,,292036.79
CL-26954,"Dani, Issac and Bahri",2022-05-18,2025-07-01,Basic,13,13,1.0,52016.63
CL-14568,Sem Group,2020-01-30,2025-06-01,Basic,11,12,3.0,47172.77
CL-13321,"Taneja, Acharya and Thaman",2014-08-11,2022-10-01,Pro,38,39,2.0,315749.35
CL-41683,Manda-Kunda,2021-10-05,2024-09-01,Basic,13,14,5.0,55744.86
CL-91913,"Datta, Mishra and Kala",2015-02-26,2023-01-01,Basic,10,9,3.0,36016.82
CL-37071,Atwal and Sons,2016-11-03,2017-11-01,Basic,7,7,,27859.65
CL-32944,"Dhillon, Walla and Narayanan",2023-07-21,2024-12-01,Enterprise,88,79,8.0,1189475.2
CL-36889,Sarraf Ltd,2016-10-18,2021-11-01,Pro,21,20,2.0,163128.7
CL-63550,"Garde, Vyas and Sathe",2020-01-16,2025-02-01,Pro,23,23,1.0,182119.23
CL-41702,"Chaudhari, Kalita and Bera",2014-07-22,2016-05-01,Basic,5,5,,19614.9
CL-17097,Agrawal Ltd,2023-06-30,2025-08-01,Basic,12,12,1.0,48137.89
CL-93734,"Ganguly, Ramanathan and Chahal",2015-01-13,2019-04-01,Pro,29,30,,236011.91
CL-73851,Atwal-Ravi,2015-04-29,2024-09-01,Enterprise,93,100,6.0,1494246.48
CL-39250,"Chandra, Wali and Goel",2020-07-13,2022-07-01,Basic,6,6,0.0,23960.66
CL-68853,Khurana Group,2021-04-27,2024-09-01,Basic,12,13,1.0,51879.72
CL-58503,Ghose-Shah,2019-05-24,2024-12-01,Pro,33,30,2.0,238778.39
CL-10606,Ramachandran-Panchal,2018-06-22,2019-03-01,Pro,40,43,,347196.88
CL-18459,"Barman, Mody and Shenoy",2016-03-01,2023-05-01,Basic,9,9,4.0,36386.21
CL-67266,Mannan-Vig,2020-12-12,2025-07-01,Basic,10,10,0.0,40295.02
CL-17097,Agrawal Ltd,2023-06-30,2025-01-01,Basic,12,11,1.0,44669.62
CL-64372,"Kara, Venkataraman and Jha",2014-07-01,2019-03-01,Basic,12,12,,48750.08
CL-10606,Ramachandran-Panchal,2018-06-22,2024-02-01,Pro,40,40,2.0,324564.57
CL-17097,Agrawal Ltd,2023-06-30,2025-07-01,Basic,12,12,2.0,47650.88
CL-61490,"Ghose, Purohit and Natt",2015-01-21,2022-04-01,Basic,6,6,1.0,23767.01
CL-35893,"Goda, Sampath and Kakar",2018-04-05,2021-07-01,Enterprise,55,57,,869616.58
CL-22205,Boase-Vohra,2016-06-15,2022-06-01,Enterprise,91,94,5.0,1382325.25
CL-79605,"Gole, Varughese and Nadkarni",2016-10-29,2019-02-01,Pro,18,19,,153178.37
CL-51132,"Warrior, Yohannan and Dada",2018-12-28,2019-08-01,Basic,5,5,,19768.31
CL-73992,Batta and Sons,2017-08-12,2023-04-01,Pro,28,27,2.0,212667.12
CL-84275,Sathe PLC,2023-07-01,2024-02-01,Basic,6,6,0.0,23543.99
CL-54011,Chacko-Korpal,2019-03-21,2020-03-01,Basic,11,12,,48603.5
CL-80376,Kari and Sons,2016-01-02,2018-09-01,Basic,12,12,,47575.46
CL-84661,Chana Group,2014-10-18,2020-03-01,Basic,8,9,,35335.03
CL-46220,Kar-Chandran,2022-08-29,2024-02-01,Basic,11,11,1.0,44244.84
CL-34306,"Mall, Mitra and Contractor",2014-10-07,2016-03-01,Pro,19,21,,164891.5
CL-61490,"Ghose, Purohit and Natt",2015-01-21,2019-01-01,Basic,6,6,,23634.42
CL-41702,"Chaudhari, Kalita and Bera",2014-07-22,2019-05-01,Basic,5,5,,19771.05
CL-71516,"Raja, Jhaveri and Ramakrishnan",2019-11-15,2023-08-01,Basic,13,13,3.0,52738.21
CL-71516,"Raja, Jhaveri and Ramakrishnan",2019-11-15,2024-10-01,Basic,13,12,1.0,47873.7
CL-72755,"Krishnan, Nadig and D’Alia",2018-07-03,2025-08-01,Pro,25,26,1.0,210802.08
CL-51519,"Gill, Anne and Jaggi",2020-10-07,2025-02-01,Pro,18,19,2.0,149276.31
CL-22205,Boase-Vohra,2016-06-15,2017-04-01,Enterprise,91,95,,1426957.5
CL-51132,"Warrior, Yohannan and Dada",2018-12-28,2022-07-01,Basic,5,5,0.0,19886.11
CL-76329,Tiwari LLC,2017-10-19,2023-04-01,Basic,6,6,0.0,23802.29
CL-55480,Mistry-Kumar,2021-04-12,2025-01-01,Pro,32,30,3.0,239777.03
CL-47213,Srinivas-Subramanian,2014-02-01,2015-12-01,Enterprise,92,81,,1206291.98
CL-26954,"Dani, Issac and Bahri",2022-05-18,2025-04-01,Basic,13,13,1.0,51328.92
CL-93734,"Ganguly, Ramanathan and Chahal",2015-01-13,2025-03-01,Pro,29,30,2.0,236531.06
CL-75925,Jhaveri-Bera,2019-02-04,2021-08-01,Basic,12,13,,52286.72
CL-74628,Batra-Acharya,2021-02-09,2024-11-01,Basic,6,6,0.0,23811.38
CL-77504,Dugar-Dewan,2021-07-07,2025-03-01,Enterprise,54,59,4.0,881075.62
CL-14840,"Mistry, Yogi and Arora",2017-01-11,2020-09-01,Basic,13,14,,55383.77
CL-77568,Atwal LLC,2017-10-21,2019-12-01,Basic,11,10,,40380.15
CL-61833,"Rattan, Subramanian and Pandya",2016-11-03,2025-09-01,Basic,15,15,1.0,59527.72
CL-36010,"Agate, Deshpande and Kurian",2022-07-23,2023-07-01,Enterprise,69,71,5.0,1061269.57
CL-68593,"Vohra, Sinha and Lala",2019-07-28,2019-10-01,Pro,21,20,,158392.82
CL-95027,Rao-Chand,2015-05-18,2016-06-01,Basic,12,13,,51176.63
CL-64492,Om Group,2019-01-19,2023-05-01,Pro,19,20,4.0,159537.79
CL-10606,Ramachandran-Panchal,2018-06-22,2020-06-01,Pro,40,42,,337724.62
CL-67568,"Salvi, Brahmbhatt and Dutta",2015-02-11,2020-07-01,Pro,29,29,,233499.53
CL-58664,Tella-Dara,2018-05-19,2019-09-01,Pro,34,36,,288398.94
CL-59713,More-Bhandari,2014-01-20,2023-01-01,Enterprise,48,41,7.0,615346.71
CL-17097,Agrawal Ltd,2023-06-30,2024-07-01,Basic,12,12,1.0,48762.79
CL-72092,Choudhry-Mahal,2021-03-11,2025-06-01,Pro,39,42,7.0,338061.28
CL-88571,"Narasimhan, Reddy and Dhawan",2014-12-25,2019-11-01,Basic,8,8,,32270.67
CL-75182,Venkatesh-Kala,2020-07-08,2023-05-01,Pro,23,23,1.0,185714.41
CL-61312,Comar-Sandal,2014-03-29,2020-07-01,Pro,35,35,,277040.2
CL-36551,Kumer-Ganesan,2018-09-30,2025-08-01,Pro,34,35,2.0,275209.23
CL-22205,Boase-Vohra,2016-06-15,2018-03-01,Enterprise,91,91,,1361161.5
CL-67568,"Salvi, Brahmbhatt and Dutta",2015-02-11,2022-02-01,Pro,29,28,2.0,223287.2
CL-73992,Batta and Sons,2017-08-12,2019-05-01,Pro,28,27,,212931.49
CL-55480,Mistry-Kumar,2021-04-12,2023-12-01,Pro,32,30,4.0,243729.6
CL-17957,"Palla, Roy and Taneja",2016-12-28,2024-01-01,Pro,20,17,3.0,135586.64
CL-20694,Bumb Ltd,2016-08-29,2020-01-01,Pro,17,16,,125575.6
CL-76329,Tiwari LLC,2017-10-19,2024-01-01,Basic,6,6,0.0,23651.51
CL-58664,Tella-Dara,2018-05-19,2021-03-01,Pro,34,35,,284035.97
CL-36429,Kothari-Contractor,2015-11-05,2024-05-01,Basic,5,5,0.0,20162.37
CL-34306,"Mall, Mitra and Contractor",2014-10-07,2022-12-01,Pro,19,16,3.0,129668.64
CL-41702,"Chaudhari, Kalita and Bera",2014-07-22,2019-09-01,Basic,5,5,,19677.06
CL-68593,"Vohra, Sinha and Lala",2019-07-28,2019-12-01,Pro,21,19,,154661.14
CL-76898,"Upadhyay, Dave and Ravi",2018-12-05,2025-05-01,Basic,11,11,1.0,44569.56
CL-75439,"Pillay, Khare and Goda",2020-07-08,2023-04-01,Basic,8,8,0.0,32467.2
CL-56763,Chacko-Chokshi,2018-06-17,2024-06-01,Basic,13,14,1.0,55020.68
CL-83431,"Pal, Zachariah and Madan",2015-09-17,2016-07-01,Enterprise,76,77,,1168650.63
CL-68853,Khurana Group,2021-04-27,2025-01-01,Basic,12,10,0.0,40442.63
CL-77568,Atwal LLC,2017-10-21,2019-09-01,Basic,11,12,,48403.07
CL-68593,"Vohra, Sinha and Lala",2019-07-28,2020-04-01,Pro,21,20,,158561.5
CL-81912,Chaudhary PLC,2021-02-01,2021-05-01,Basic,13,13,,51285.66
CL-55774,"Sheth, Khosla and Zachariah",2015-03-16,2023-01-01,Basic,7,6,0.0,24317.16
CL-66584,Bhasin-Rastogi,2022-05-01,2024-04-01,Enterprise,86,87,4.0,1295009.31
CL-25427,Soni-Chakrabarti,2018-08-18,2021-07-01,Pro,22,23,,181553.13
CL-73851,Atwal-Ravi,2015-04-29,2024-12-01,Enterprise,93,81,9.0,1210701.82
CL-95027,Rao-Chand,2015-05-18,2025-05-01,Basic,12,12,2.0,47183.95
CL-64897,"Narang, Doshi and Pillay",2016-04-18,2019-02-01,Enterprise,63,64,,967041.15
CL-36429,Kothari-Contractor,2015-11-05,2017-04-01,Basic,5,5,,19961.07
CL-97100,"Sandhu, Bahl and Sandal",2019-02-19,2024-10-01,Basic,13,13,1.0,52120.16
CL-75182,Venkatesh-Kala,2020-07-08,2021-04-01,Pro,23,22,,178648.2
CL-41702,"Chaudhari, Kalita and Bera",2014-07-22,2020-02-01,Basic,5,5,,19846.96
CL-97964,Kapoor Inc,2015-11-09,2017-11-01,Pro,35,36,,291473.48
CL-61833,"Rattan, Subramanian and Pandya",2016-11-03,2021-06-01,Basic,15,16,,63469.48
CL-41702,"Chaudhari, Kalita and Bera",2014-07-22,2017-01-01,Basic,5,4,,16231.4
CL-91913,"Datta, Mishra and Kala",2015-02-26,2023-06-01,Basic,10,10,1.0,39684.36
CL-64897,"Narang, Doshi and Pillay",2016-04-18,2016-10-01,Enterprise,63,65,,955932.56
CL-73992,Batta nad Sons,2017-08-12,2020-04-01,pro,28,27,,215981.59
CL-40270,Lall-Nadig,2016-11-21,2021-11-01,Basic,10,10,0.0,39531.81
CL-95027,Rao-Chand,2015-05-18,2023-09-01,Basic,12,12,1.0,47585.74
CL-24568,Ramaswamy-Thakur,2018-09-19,2024-10-01,Basic,11,11,5.0,43603.9
CL-61312,Comar-Sandal,2014-03-29,2025-06-01,Pro,35,38,2.0,298784.05
CL-19522,"Gera, Char and Raj",2016-03-13,2020-09-01,Pro,38,39,,313576.41
CL-32462,"Mitter, Sen and Madan",2021-04-30,2025-04-01,Basic,12,12,1.0,48524.32
CL-84463,Manne-Pradhan,2021-05-21,2023-07-01,Pro,31,32,4.0,259034.14
CL-24337,Vig-Sangha,2016-10-13,2025-08-01,Pro,32,31,2.0,251788.24
CL-14840,"Mistry, Yogi and Arora",2017-01-11,2022-07-01,Basic,13,13,3.0,52575.46
CL-67457,Barman Group,2024-08-07,2025-05-01,Pro,35,36,2.0,282938.9
CL-19522,"Gera, Char and Raj",2016-03-13,2019-12-01,Pro,38,33,,264806.46
CL-42668,"Sangha, Zacharia and Mitra",2018-11-01,2019-03-01,Basic,8,9,,35339.5
CL-93176,Batra-Samra,2014-11-26,2020-09-01,Basic,15,16,,63436.35
CL-41706,"Manne, Verma and Gour",2015-12-28,2019-01-01,Pro,31,28,,223945.28
CL-40503,"Ghosh, Hans and Patil",2022-02-12,2024-09-01,Basic,14,14,1.0,55115.8
CL-76898,"Upadhyay, Dave and Ravi",2018-12-05,2025-06-01,Basic,11,12,1.0,47333.95
CL-46911,"Sabharwal, Mammen and Wason",2016-04-24,2019-01-01,Basic,6,5,,20186.47
CL-25427,Soni-Chakrabarti,2018-08-18,2024-02-01,Pro,22,23,4.0,184093.85
CL-34306,"Mall, Mitra and Contractor",2014-10-07,2021-07-01,Pro,19,18,,146372.84
CL-18459,"Barman, Mody and Shenoy",2016-03-01,2018-01-01,Basic,9,8,,31913.43
CL-43739,Khosla-Dara,2016-07-13,2019-08-01,Pro,23,24,,195132.49
CL-71516,"Raja, Jhaveri and Ramakrishnan",2019-11-15,2022-06-01,Basic,13,13,1.0,51557.74
CL-61312,Comar-Sandal,2014-03-29,2022-01-01,Pro,35,31,2.0,247257.98
CL-92628,Palan-Jani,2015-11-18,2021-09-01,Pro,19,21,,165803.62
CL-55774,"Sheth, Khosla and Zachariah",2015-03-16,2017-08-01,Basic,7,7,,27913.81
CL-59245,Sibal-Brahmbhatt,2018-08-24,2020-09-01,Pro,34,35,,283968.34
CL-35893,"Goda, Sampath and Kakar",2018-04-05,2023-03-01,Enterprise,55,59,4.0,882440.86
CL-36010,"Agate, Deshpande and Kurian",2022-07-23,2024-03-01,Enterprise,69,70,8.0,1044960.89
CL-10606,Ramachandran-Panchal,2018-06-22,2022-03-01,Pro,40,41,5.0,332009.35
CL-64587,"Bhakta, Deshmukh and Lata",2017-04-04,2022-02-01,Basic,11,10,1.0,39668.65
CL-35893,"Goda, Sampath and Kakar",2018-04-05,2023-05-01,Enterprise,55,55,3.0,818255.69
CL-71617,Chacko Ltd,2013-09-29,2015-06-01,Basic,9,10,,39879.02
CL-54011,Chacko-Korpal,2019-03-21,2020-09-01,Basic,11,12,,48189.73
CL-61312,Comar-Sandal,2014-03-29,2014-06-01,Pro,35,37,,299724.94
CL-36889,Sarraf Ltd,2016-10-18,2019-01-01,Pro,21,18,,141971.13
CL-77504,Dugar-Dewan,2021-07-07,2024-10-01,Enterprise,54,54,3.0,812971.79
CL-46911,"Sabharwal, Mammen and Wason",2016-04-24,2025-02-01,Basic,6,6,0.0,24333.92
CL-71617,Chacko Ltd,2013-09-29,2019-01-01,Basic,9,8,,31759.1
CL-75182,Venkatesh-Kala,2020-07-08,2020-11-01,Pro,23,24,,190851.04
CL-20694,Bumb Ltd,2016-08-29,2018-01-01,Pro,17,15,,122253.65
CL-57058,"Naik, Maharaj and Parmer",2014-06-19,2018-10-01,Basic,11,11,,43766.65
CL-47356,Tank Ltd,2017-01-03,2020-04-01,Basic,10,10,,40385.63
CL-61833,"Rattan, Subarmanian and Pandya",2016-11-03,2025-02-01,basic,15,15,1.0,58902.9
CL-84661,Chana Group,2014-10-18,2017-08-01,Basic,8,8,,31488.02
CL-80376,Kari and Sons,2016-01-02,2025-01-01,Basic,12,10,0.0,40498.35
CL-99845,Chadha-Patel,2015-12-09,2023-11-01,Basic,13,13,2.0,52196.7
CL-40794,Kamdar LLC,2018-01-05,2021-04-01,Pro,18,18,,142091.91
CL-40503,"Ghosh, Hans and Patil",2022-02-12,2023-05-01,Basic,14,14,1.0,55925.53
CL-35893,"Goda, Sampath and Kakar",2018-04-05,2022-02-01,Enterprise,55,56,5.0,825829.0
CL-91913,"Datta, Mishra and Kala",2015-02-26,2015-11-01,Basic,10,10,,40717.21
CL-99845,Chadha-Patel,2015-12-09,2017-05-01,Basic,13,12,,48611.09
CL-41702,"Chaudhari, Kalita and Bera",2014-07-22,2015-08-01,Basic,5,5,,19729.46
CL-93176,Batra-Samra,2014-11-26,2020-07-01,Basic,15,14,,55239.3
CL-46911,"Sabharwal, Mammen and Wason",2016-04-24,2024-10-01,Basic,6,6,4.0,24370.51
CL-71516,"Raja, Jhaveri and Ramakrishnan",2019-11-15,2020-05-01,Basic,13,13,,51604.76
CL-95027,Rao-Chand,2015-05-18,2023-11-01,Basic,12,12,1.0,48779.81
CL-59245,Sibal-Brahmbhatt,2018-08-24,2025-07-01,Pro,34,36,3.0,293362.46
CL-93734,"Ganguly, Ramanathan and Chahal",2015-01-13,2024-05-01,Pro,29,28,6.0,221785.29
CL-24168,Iyengar Group,2017-03-31,2017-05-01,Pro,26,26,,211656.94
CL-83431,"Pal, Zachariah and Madan",2015-09-17,2020-07-01,Enterprise,76,73,,1082310.59
CL-67568,"Salvi, Brahmbhatt and Dutta",2015-02-11,2017-06-01,Pro,29,31,,247897.98
CL-14568,Sem Group,2020-01-30,2022-01-01,Basic,11,9,1.0,36374.34
CL-99845,Chadha-aPtel,2015-12-09,2021-12-01,Basic ,13,12,1.0,48464.9
CL-37188,Rege PLC,2020-02-18,2020-11-01,Basic,13,12,,47094.28
CL-74628,Batra-Acharya,2021-02-09,2025-05-01,Basic,6,6,1.0,23872.23
CL-56763,Chacko-Chokshi,2018-06-17,2021-11-01,Basic,13,12,1.0,47597.65
CL-42668,"Sangha, Zacharia and Mitra",2018-11-01,2024-08-01,Basic,8,8,2.0,31924.5
CL-19522,"Gera, Char and Raj",2016-03-13,2016-08-01,Pro,38,36,,290299.07
CL-34102,"Dubey, Sarraf and Gala",2015-10-09,2023-12-01,Pro,28,26,2.0,211702.52
CL-35893,"Goda, Sampath and Kakar",2018-04-05,2021-11-01,Enterprise,55,52,3.0,778210.13
CL-61312,Comar-Sandal,2014-03-29,2024-02-01,Pro,35,34,3.0,268970.53
CL-92628,Palan-Jani,2015-11-18,2016-01-01,Pro,19,17,,136965.92
CL-31522,"Ramesh, Prashad and Mallick",2017-09-09,2018-02-01,Basic,11,11,,43885.37
CL-72755,"Krishnan, Nadig and D’Alia",2018-07-03,2024-11-01,Pro,25,26,2.0,206936.91
CL-72755,"Krishnan, Nadig and D’Alia",2018-07-03,2024-04-01,Pro,25,24,1.0,188706.11
CL-34306,"Mall, Mitra and Contractor",2014-10-07,2021-01-01,Pro,19,16,,129474.09
CL-83431,"Pal, Zachariah and Madan",2015-09-17,2020-02-01,Enterprise,76,78,,1158067.74
CL-73851,Atwal-Ravi,2015-04-29,2016-09-01,Enterprise,93,99,,1507700.06
CL-93176,Batra-Samra,2014-11-26,2022-09-01,Basic,15,16,5.0,64206.65
CL-37071,Atwal and Sons,2016-11-03,2023-08-01,Basic,7,7,0.0,28370.23
CL-36429,Kothari-Contractor,2015-11-05,2024-11-01,Basic,5,5,0.0,19990.15
CL-10868,Patel Inc,2015-11-19,2024-08-01,Pro,37,38,4.0,299489.3
CL-24337,Vig-Sangha,2016-10-13,2018-03-01,Pro,32,35,,276083.06
CL-71516,"Raja, Jhaveri and Ramakrishnan",2019-11-15,2020-03-01,Basic,13,14,,54944.35
CL-51132,"Warrior, Yohannan and Dada",2018-12-28,2021-10-01,Basic,5,5,0.0,19864.12
CL-55774,"Sheth, Khosla and Zachariah",2015-03-16,2020-09-01,Basic,7,8,,32554.1
CL-61312,Comar-Sandal,2014-03-29,2024-08-01,Pro,35,37,3.0,293872.17
CL-47213,Srinivas-Subramanian,2014-02-01,2020-06-01,Enterprise,92,101,,1489340.73
CL-17047,Parekh-Kari,2015-11-12,2016-08-01,Basic,11,11,,44186.14
CL-19522,"Gera, Char and Raj",2016-03-13,2016-12-01,Pro,38,34,,271304.27
CL-32944,"Dhillon, Walla and Narayanan",2023-07-21,2025-02-01,Enterprise,88,91,5.0,1353742.39
CL-17047,Parekh-Kari,2015-11-12,2024-10-01,Basic,11,11,1.0,44595.41
CL-25169,Kakar Group,2016-09-28,2022-05-01,Basic,11,11,2.0,44023.65
CL-26502,Badal-Jaggi,2016-11-25,2020-04-01,Basic,12,12,,48542.68
CL-98268,Bhavsar-Chaudhari,2019-01-29,2021-03-01,Pro,20,21,,164827.25
CL-64372,"Kara, Venkataraman and Jha",2014-07-01,2017-01-01,Basic,12,10,,40758.23
CL-71516,"Raja, Jhaveri and Ramakrishnan",2019-11-15,2025-08-01,Basic,13,13,1.0,52627.52
CL-20694,Bumb Ltd,2016-08-29,2024-11-01,Pro,17,17,1.0,133605.26
CL-73851,Atwal-Ravi,2015-04-29,2020-08-01,Enterprise,93,94,,1423394.76
CL-67568,"Salvi, Brahmbhatt and Dutta",2015-02-11,2024-09-01,Pro,29,29,3.0,236004.45
CL-61312,Comar-Sandal,2014-03-29,2023-04-01,Pro,35,34,2.0,274696.69
CL-30320,Radhakrishnan-Edwin,2024-08-15,2025-01-01,Basic,15,13,1.0,51598.37
CL-20694,Bumb Ltd,2016-08-29,2021-02-01,Pro,17,18,,144238.42
CL-51519,"Gill, Anne and Jaggi",2020-10-07,2025-04-01,Pro,18,17,1.0,136661.47
CL-64897,"Narang, Doshi and Pillay",2016-04-18,2018-12-01,Enterprise,63,59,,891461.48
CL-84275,Sathe PLC,2023-07-01,2024-12-01,Basic,6,5,0.0,19856.08
CL-22205,Boase-Vohra,2016-06-15,2023-05-01,Enterprise,91,96,5.0,1460553.26
CL-43739,Khosla-Dara,2016-07-13,2022-08-01,Pro,23,23,4.0,181518.05
CL-46911,"Sabharwal, Mammen and Wason",2016-04-24,2019-09-01,Basic,6,7,,28472.8
CL-67568,"Salvi, rBahmbhatt and Dutta",2015-02-11,2021-04-01,Pro ,29,30,,241489.66
CL-64897,"Narang, Doshi and Pillay",2016-04-18,2023-06-01,Enterprise,63,67,3.0,987041.98
CL-61490,"Ghose, Purohit and Natt",2015-01-21,2020-08-01,Basic,6,6,,23735.3
CL-80376,Kari and Sons,2016-01-02,2022-09-01,Basic,12,13,2.0,51407.6
CL-17957,"Palla, Roy and Taneja",2016-12-28,2022-08-01,Pro,20,21,1.0,164801.21
CL-54011,Chacko-Korpal,2019-03-21,2023-12-01,Basic,11,10,2.0,40754.38
CL-72092,Cohudhry-Mahal,2021-03-11,2024-11-01,pro,39,39,3.0,307091.74
CL-73851,Atwal-Ravi,2015-04-29,2020-02-01,Enterprise,93,95,,1405493.3
CL-99845,Chadha-Patel,2015-12-09,2016-01-01,Basic,13,11,,44627.38
CL-72092,Choudhry-Mahal,2021-03-11,2025-09-01,Pro,39,43,3.0,345318.04
CL-40270,Lall-Nadig,2016-11-21,2020-03-01,Basic,10,10,,39565.3
CL-24153,"Sachar, Pandit and Khalsa",2019-05-18,2020-07-01,Pro,17,17,,138543.3
CL-67266,Mannan-Vig,2020-12-12,2021-07-01,Basic,10,10,,40087.1
CL-64587,"Bhakta, Deshmukh and Lata",2017-04-04,2024-02-01,Basic,11,11,1.0,43565.27
CL-64372,"Kara, Venkataraman and Jha",2014-07-01,2015-09-01,Basic,12,13,,52370.38
CL-46220,Kar-Chandran,2022-08-29,2024-05-01,Basic,11,12,2.0,48035.72
CL-59713,More-Bhandari,2014-01-20,2025-02-01,Enterprise,48,47,3.0,692849.46
CL-93734,"Ganguly, Ramanathan and Chahal",2015-01-13,2016-04-01,Pro,29,29,,227494.38
CL-83431,"Pal, Zachariah and Madan",2015-09-17,2016-08-01,Enterprise,76,78,,1155247.04
CL-25169,Kakar Group,2016-09-28,2024-07-01,Basic,11,11,1.0,44379.21
CL-93176,Batra-Samra,2014-11-26,2014-12-01,Basic,15,13,,52760.56
CL-67266,Mannan-Vig,2020-12-12,2024-09-01,Basic,10,11,3.0,44206.29
CL-84661,Chana Group,2014-10-18,2017-01-01,Basic,8,7,,27928.78
CL-51532,Kadakia and Sons,2016-11-21,2020-06-01,Basic,13,13,,51164.7
CL-96503,Sundaram PLC,2019-01-17,2023-10-01,Enterprise,63,63,3.0,927017.77
CL-82328,"Morar, Chana and Nadkarni",2016-11-16,2017-02-01,Pro,27,26,,211591.91
CL-36889,Sarraf Ltd,2016-10-18,2023-12-01,Pro,21,20,2.0,159084.89
CL-71516,"Raja, Jhaveri and Ramakrishnan",2019-11-15,2025-06-01,Basic,13,13,2.0,51193.99
CL-72755,"Krishnan, Nadig and D’Alia",2018-07-03,2022-11-01,Pro,25,25,1.0,196642.9
CL-45715,Nori LLC,2024-01-23,2025-04-01,Pro,36,37,4.0,293510.37
CL-84463,Manne-Pradhan,2021-05-21,2023-06-01,Pro,31,33,2.0,264169.66
CL-36889,Sarraf Ltd,2016-10-18,2024-10-01,Pro,21,21,2.0,167881.6
CL-13321,"Taneja, Acharya and Thaman",2014-08-11,2021-10-01,Pro,38,39,2.0,310832.72
CL-92628,Palan-Jani,2015-11-18,2019-08-01,Pro,19,19,,154385.84
CL-37188,Rege PLC,2020-02-18,2022-11-01,Basic,13,13,1.0,52327.08
CL-58467,Bali-Acharya,2022-03-28,2024-10-01,Pro,30,30,4.0,237385.83
CL-64492,Om Group,2019-01-19,2024-04-01,Pro,19,20,4.0,157719.29
CL-48764,Memon-Arya,2023-08-31,2024-10-01,Enterprise,73,71,4.0,1079887.61
CL-41706,"Manne, Verma and Gour",2015-12-28,2021-08-01,Pro,31,31,,251248.08
CL-92628,Palan-Jani,2015-11-18,2023-12-01,Pro,19,18,6.0,144385.91
CL-84275,Sathe PLC,2023-07-01,2025-07-01,Basic,6,6,0.0,24074.73
CL-92628,Palan-Jani,2015-11-18,2019-02-01,Pro,19,19,,153640.14
CL-77568,Atwal LLC,2017-10-21,2025-07-01,Basic,11,11,6.0,43693.6
CL-63550,"Garde, Vyas and Sathe",2020-01-16,2020-09-01,Pro,23,24,,190384.47
CL-75182,Venkatesh-Kala,2020-07-08,2023-11-01,Pro,23,23,1.0,185043.02
CL-36551,Kumer-Ganesan,2018-09-30,2021-07-01,Pro,34,35,,276062.56
CL-47213,Srinivas-Subramanian,2014-02-01,2020-12-01,Enterprise,92,86,,1306865.87
CL-99845,Chadha-Patel,2015-12-09,2023-09-01,Basic,13,13,2.0,52061.01
CL-31522,"Ramesh, Prashad and Mallick",2017-09-09,2024-10-01,Basic,11,11,1.0,44690.88
